Time - Force	Amplitude - Force
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,6	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,7	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,8	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
6,9	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,1	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,2	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,3	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,4	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,5	-0,1
7,6	-0,1
7,6	-0,1
7,6	-0,1
7,6	-0,1
7,6	-0,1
7,6	-0,1
7,6	-0,1
7,6	-0,1
7,6	-0,1
7,6	-0,1
7,6	-0,1
7,6	-0,1
7,6	-0,1
7,6	-0,1
7,6	-0,1
7,6	-0,1
7,6	-0,1
7,6	-0,1
7,6	-0,1
7,6	-0,1
7,6	-0,1
7,6	-0,1
7,6	-0,1
7,6	-0,1
7,6	-0,1
7,6	-0,1
7,6	-0,1
7,6	-0,1
7,6	-0,1
7,6	-0,1
7,6	-0,1
7,6	-0,1
7,6	-0,1
